VNUM	NAME	RANK	TYPE	BATTLE_TYPE	LEVEL	SIZE	AI_FLAG	MOUNT_CAPACITY	RACE_FLAG	IMMUNE_FLAG	EMPIRE	FOLDER	ON_CLICK	ST	DX	HT	IQ	DAMAGE_MIN	DAMAGE_MAX	MAX_HP	REGEN_CYCLE	REGEN_PERCENT	GOLD_MIN	GOLD_MAX	EXP	DEF	ATTACK_SPEED	MOVE_SPEED	AGGRESSIVE_HP_PCT	AGGRESSIVE_SIGHT	ATTACK_RANGE	DROP_ITEM	RESURRECTION_VNUM	ENCHANT_CURSE	ENCHANT_SLOW	ENCHANT_POISON	ENCHANT_STUN	ENCHANT_CRITICAL	ENCHANT_PENETRATE	RESIST_SWORD	RESIST_TWOHAND	RESIST_DAGGER	RESIST_BELL	RESIST_FAN	RESIST_BOW	RESIST_FIRE	RESIST_ELECT	RESIST_MELEE	RESIST_WIND	RESIST_POISON	RESIST_BLEEDING	DAM_MULTIPLY	SUMMON	DRAIN_SP	MOB_COLOR	POLYMORPH_ITEM	SKILL_LEVEL0	SKILL_VNUM0	SKILL_LEVEL1	SKILL_VNUM1	SKILL_LEVEL2	SKILL_VNUM2	SKILL_LEVEL3	SKILL_VNUM3	SKILL_LEVEL4	SKILL_VNUM4	SP_BERSERK	SP_STONESKIN	SP_GODSPEED	SP_DEATHBLOW	SP_REVIVE	DESPAWN_TIME
686	??	S_KNIGHT	MONSTER	MELEE	75	100		0	UNDEAD,ATT_FIRE		0	fire_tiger	0	84	42	63	21	500	500	5000	3	7	100	100	5000000	78	100	200	100	2000	125	2002201	0	0	0	0	0	0	0	-25	-25	-60	-60	-60	-25	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
687	??	S_KNIGHT	MONSTER	MELEE	75	100		0	UNDEAD,ATT_FIRE		0	fire_tiger	0	84	42	63	21	500	500	5000	3	7	100	100	5000000	78	100	200	100	2000	125	2002201	0	0	0	0	0	0	0	-25	-25	-60	-60	-60	-25	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
688	??	S_KNIGHT	MONSTER	MELEE	75	100		0	UNDEAD,ATT_FIRE		0	fire_tiger	0	84	42	63	21	500	500	5000	3	7	100	100	5000000	78	100	200	100	2000	125	2002201	0	0	0	0	0	0	0	-25	-25	-60	-60	-60	-25	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9207	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9208	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
951	??	S_KNIGHT	MONSTER	MELEE	75	100		0	UNDEAD,ATT_FIRE		0	fire_tiger	0	84	42	63	21	500	500	5000	3	7	100	100	5000000	78	100	200	100	2000	125	2002201	0	0	0	0	0	0	0	-25	-25	-60	-60	-60	-25	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
952	??	S_KNIGHT	MONSTER	MELEE	75	100		0	UNDEAD,ATT_FIRE		0	fire_tiger	0	84	42	63	21	500	500	5000	3	7	100	100	5000000	78	100	200	100	2000	125	2002201	0	0	0	0	0	0	0	-25	-25	-60	-60	-60	-25	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
953	??	S_KNIGHT	MONSTER	MELEE	75	100		0	UNDEAD,ATT_FIRE		0	fire_tiger	0	84	42	63	21	500	500	5000	3	7	100	100	5000000	78	100	200	100	2000	125	2002201	0	0	0	0	0	0	0	-25	-25	-60	-60	-60	-25	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
954	??	S_KNIGHT	MONSTER	MELEE	75	100		0	UNDEAD,ATT_FIRE		0	fire_tiger	0	84	42	63	21	500	500	5000	3	7	100	100	5000000	78	100	200	100	2000	125	2002201	0	0	0	0	0	0	0	-25	-25	-60	-60	-60	-25	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
955	??	S_KNIGHT	MONSTER	MELEE	75	100		0	UNDEAD,ATT_FIRE		0	fire_tiger	0	84	42	63	21	500	500	5000	3	7	100	100	5000000	78	100	200	100	2000	125	2002201	0	0	0	0	0	0	0	-25	-25	-60	-60	-60	-25	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
956	??	S_KNIGHT	MONSTER	MELEE	75	100		0	UNDEAD,ATT_FIRE		0	fire_tiger	0	84	42	63	21	500	500	5000	3	7	100	100	5000000	78	100	200	100	2000	125	2002201	0	0	0	0	0	0	0	-25	-25	-60	-60	-60	-25	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
957	??	S_KNIGHT	MONSTER	MELEE	75	100		0	UNDEAD,ATT_FIRE		0	fire_tiger	0	84	42	63	21	500	500	5000	3	7	100	100	5000000	78	100	200	100	2000	125	2002201	0	0	0	0	0	0	0	-25	-25	-60	-60	-60	-25	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
958	??	S_KNIGHT	MONSTER	MELEE	75	100		0	UNDEAD,ATT_FIRE		0	fire_tiger	0	84	42	63	21	500	500	5000	3	7	100	100	5000000	78	100	200	100	2000	125	2002201	0	0	0	0	0	0	0	-25	-25	-60	-60	-60	-25	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
962	??	S_KNIGHT	MONSTER	MELEE	75	100		0	UNDEAD,ATT_FIRE		0	fire_tiger	0	84	42	63	21	500	500	5000	3	7	100	100	5000000	78	100	200	100	2000	125	2002201	0	0	0	0	0	0	0	-25	-25	-60	-60	-60	-25	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
963	??	S_KNIGHT	MONSTER	MELEE	75	100		0	UNDEAD,ATT_FIRE		0	fire_tiger	0	84	42	63	21	500	500	5000	3	7	100	100	5000000	78	100	200	100	2000	125	2002201	0	0	0	0	0	0	0	-25	-25	-60	-60	-60	-25	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9215	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31111	Buffbot	PAWN	BUFFBOT	MELEE	1	100		0	ANIMAL		0	stray_dog	0	3	6	5	2	20	24	126	6	7	250	250	450	4	100	100	0	2000	175	200101	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9221	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9222	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9223	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9224	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9225	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9226	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9227	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9228	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9251	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9252	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9253	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9254	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9255	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9256	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9257	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9258	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9259	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9261	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9262	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		2	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9260	??	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	16860	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
																																																																								
8740	??	S_KNIGHT	MONSTER	MELEE	75	100		0			0	stray_dog	0	3	6	5	2	2500	2500	10000	60	1	2750	2750	2200000	4	100	200	0	2000	125	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	80	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8741	??	S_KNIGHT	MONSTER	MELEE	75	100		0			0	stray_dog	0	3	6	5	2	2500	2500	10000	60	1	2750	2750	2200000	4	100	200	0	2000	125	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	80	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8743	??	S_KNIGHT	MONSTER	MELEE	75	100		0			0	stray_dog	0	3	6	5	2	2500	2500	10000	60	1	2750	2750	2200000	4	100	200	0	2000	125	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	80	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8742	??	BOSS	MONSTER	MELEE	75	100		0		STUN,SLOW,CURSE,TERROR	0	orc_lord	0	3	6	5	2	1500	1500	1500000	60	1	175000	175000	2200000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	100	100	100	1.0	0	0	0	70104	20	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
																																																																								
##dungeon1																																																																								
712	??	S_KNIGHT	MONSTER	MELEE	75	100		0			0	stray_dog	0	3	6	5	2	300	300	7500	10	10	100	100	2500000	4	100	200	0	2000	125	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
714	??	S_KNIGHT	MONSTER	MELEE	75	100		0			0	stray_dog	0	3	6	5	2	300	300	7500	10	10	100	100	2500000	4	100	200	0	2000	125	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
715	??	S_KNIGHT	MONSTER	MELEE	75	100		0			0	stray_dog	0	3	6	5	2	300	300	7500	10	10	100	100	2500000	4	100	200	0	2000	125	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
716	??	S_KNIGHT	MONSTER	MELEE	75	100		0			0	stray_dog	0	3	6	5	2	300	300	7500	10	10	100	100	2500000	4	100	200	0	2000	125	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
717	??	S_KNIGHT	MONSTER	MELEE	75	100		0			0	stray_dog	0	3	6	5	2	300	300	7500	10	10	100	100	2500000	4	100	200	0	2000	125	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
718	??	BOSS	MONSTER	MELEE	75	100		0		STUN,SLOW,CURSE,TERROR	0	orc_lord	0	3	6	5	2	500	500	1500000	10	10	100	100	2500000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	100	100	100	2.0	0	0	0	70104	20	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
719	??	BOSS	MONSTER	MELEE	75	150		0		STUN,SLOW,CURSE,TERROR	0	orc_lord	0	3	6	5	2	750	750	2000000	10	10	2700000	2700000	2500000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	100	100	100	2.0	0	0	0	70104	20	256	20	257	0	0	0	0	0	0	0	0	0	0	0	0
7191	??	BOSS	MONSTER	MELEE	75	150		0		STUN,SLOW,CURSE,TERROR	0	orc_lord	0	3	6	5	2	1000	1000	2000000	10	10	2700000	2700000	2500000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	100	100	100	2.0	0	0	13435085	70104	20	256	20	257	0	0	0	0	0	0	0	0	0	0	0	0
8425	??	KING	STONE	SPECIAL	75	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	6	0	0	0	150000	10	10	100	100	100	4	6102	6102	0	2000	175	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	100	100	0	0.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8426	??	KING	STONE	SPECIAL	75	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	6	0	0	0	200000	10	10	100	100	100	4	6104	6105	0	2000	175	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	100	100	0	0.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8427	??	KING	STONE	SPECIAL	75	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		0	0	0	6	0	0	0	600000	10	10	100	100	100	4	6106	6107	0	2000	175	0	0	0	0	0	0	0	0	0	0	-75	-75	-75	0	80	80	80	100	100	0	0.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
																																																																								
##dungeon2																																																																								
462	??	S_KNIGHT	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC		0	fire_tiger	0	3	6	5	2	2000	2000	75000	10	20	100	100	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
466	??	S_KNIGHT	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC		0	fire_tiger	0	3	6	5	2	2000	2000	75000	10	20	100	100	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
468	??	S_KNIGHT	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC		0	fire_tiger	0	3	6	5	2	2000	2000	75000	10	20	100	100	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
473	??	S_KNIGHT	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC		0	fire_tiger	0	3	6	5	2	2000	2000	75000	10	20	100	100	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474	??	S_KNIGHT	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC		0	fire_tiger	0	3	6	5	2	2000	2000	75000	10	20	100	100	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
475	??	S_KNIGHT	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC		0	fire_tiger	0	3	6	5	2	2000	2000	75000	10	20	100	100	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
476	??	S_KNIGHT	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC		0	fire_tiger	0	3	6	5	2	2000	2000	75000	10	20	100	100	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
477	??	S_KNIGHT	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC		0	fire_tiger	0	3	6	5	2	2000	2000	75000	10	20	100	100	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
478	??	S_KNIGHT	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC		0	fire_tiger	0	3	6	5	2	2000	2000	75000	10	20	100	100	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
479	??	S_KNIGHT	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC		0	fire_tiger	0	3	6	5	2	2000	2000	75000	10	20	100	100	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
480	??	S_KNIGHT	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC		0	fire_tiger	0	3	6	5	2	2000	2000	75000	10	20	100	100	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
481	??	S_KNIGHT	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC		0	fire_tiger	0	3	6	5	2	2000	2000	75000	10	20	100	100	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	1.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
469	??	BOSS	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	3	6	5	2	6000	6000	9000000	10	20	100	100	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	100	1.0	0	0	0	70104	20	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
472	??	BOSS	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	3	6	5	2	8000	8000	12000000	10	20	10000000	10000000	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	100	1.0	0	0	0	70104	8	256	12	257	0	0	0	0	0	0	0	0	0	0	0	0
4721	??	BOSS	MONSTER	MELEE	125	100		0	UNDEAD,ATT_ELEC	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	3	6	5	2	8000	8000	12000000	10	20	10000000	10000000	14000000	4	100	200	100	2000	125	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	100	1.0	0	0	13435085	70104	8	256	12	257	0	0	0	0	0	0	0	0	0	0	0	0
8431	??	KING	STONE	MELEE	125	100	NOMOVE	0	UNDEAD	STUN,SLOW,CURSE,TERROR	0		0	0	0	6	0	0	0	7950000	10	20	100	100	100	4	4321	4323	0	2000	150	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	0.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8432	??	KING	STONE	MELEE	125	100	NOMOVE	0	UNDEAD	STUN,SLOW,CURSE,TERROR	0		0	0	0	6	0	0	0	7950000	10	20	100	100	100	4	4324	4326	0	2000	150	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	0.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8438	??	KING	STONE	MELEE	125	100	NOMOVE	0	UNDEAD	STUN,SLOW,CURSE,TERROR	0		0	0	0	6	0	0	0	7950000	10	20	100	100	100	4	4327	4329	0	2000	150	0	0	0	0	0	0	0	0	0	0	-50	-50	-50	0	80	80	80	100	100	0	0.0	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9239	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9241	???	KING	NPC	MELEE	70	100	NOMOVE	0		STUN,SLOW,CURSE,TERROR	0		1	0	0	0	0	0	0	3954	3	1	0	0	562	79	100	100	0	2000	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	80	80	80	100	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
